raw_kwh_usage,c_variable_and_fixed_per_kwh
12.66797393,27.96
14.01598392,27.027
12.79236628,25.404
14.7946497,24.371
17.90931279,23.63
21.91387963,23.490000000000002
18.61381992,23.251
18.42842331,23.208
17.24188498,24.489
16.68569515,26.826
15.57331547,29.904
15.20252224,29.45
14.38677715,25.938
13.68227002,24.27
14.16430121,23.747
13.60811138,22.742
14.60925308,21.516
15.38791886,21.897
15.49915683,22.595
15.53623615,23.057
16.24074328,24.754
15.53623615,26.988
14.60925308,33.982
12.45865238,41.07
11.90246254,30.478
11.92984287,26.978
12.4023119,25.71
13.58348446,25.422
15.63085023,24.69
18.22942987,24.434
21.37922336,24.42
22.63914076,24.87
22.87537528,25.573
20.90675434,28.459
19.41060243,29.95
18.11131261,27.634
17.2451194,24.75
16.6151607,23.95
16.37892619,24.189
16.10331926,22.854
16.06394684,22.779
16.33955377,23.55
15.985202,23.985
16.02457442,24.655
15.90645716,25.578
14.92214669,27.64
12.63854641,30.347
11.26051175,29.616999999999997
11.18176692,27.361
13.55107061,25.57
14.08774668,24.465
15.42943684,24.167
17.75503311,23.58
20.70675147,23.42
24.28459189,23.315
25.71572806,23.185
25.98406609,23.843
23.74791583,25.784
22.04844163,26.601
20.57258245,26.515
19.58867633,25.641
18.87310825,24.417
18.60477022,24.105
18.29170918,22.906
18.24698617,22.645
18.56004721,22.554000000000002
18.15754016,22.622
18.20226317,23.087
18.06809415,24.286
16.95001902,24.852
14.35608471,26.214
12.79077952,26.911
12.70133351,26.198
16.69043161,25.403
17.16429244,24.06
18.37527013,23.853
20.06010865,23.042
24.21955375,22.973
27.79983561,23.09
29.1161157,23.245
28.48430126,24.214
27.22067237,25.191
25.79908986,26.089
24.27220495,25.85
23.16652967,24.691
22.53471523,23.567
22.1661568,22.295
22.32411041,21.411
22.53471523,19.553
22.27145921,18.849
21.74494717,20.697
21.27108634,22.054000000000002
21.00783032,23.169
19.63889902,24.693
17.21694364,26.349
15.69005873,27.128
15.79536114,25.713
17.38385359,24.787
17.99674586,23.959
18.77679058,24.75
20.44831496,23.969
24.84999583,23.852
29.8088515,23.716
31.31322344,23.651
30.47746126,23.836
29.02880679,24.051000000000002
27.63586981,23.383
26.0200629,21.969
24.62712592,18.195
23.8470812,15.005
23.40134137,14.749
23.51277633,13.987
23.73564624,13.265
23.51277633,13.673
23.17847145,14.531
22.84416658,14.748
22.28699178,17.849
21.00548975,22.65
18.49820318,24.731
16.5480914,25.490000000000002
16.49237392,24.435
16.56234768,23.276
17.3586144,21.981
18.4733878,21.521
20.17209013,21.041
24.63118374,20.546
29.56803738,20.662
29.35569958,20.944
28.50634842,21.655
26.7014772,21.664
25.5867038,21.122
24.79043708,18.245
22.82631252,14.754
21.44611688,14.45
21.07452574,11.362
21.23377908,4.645999999999999
21.9238769,1.7690000000000001
22.45472138,3.0890000000000004
22.34855248,9.75
21.65845467,14.233
21.02144129,16.585
20.96835684,23.948
18.52647225,25.833
16.77468548,27.173000000000002
16.98702327,25.674
17.677643,24.65
17.41767766,24.127
19.80935877,23.974
24.02079725,23.399
28.54419413,23.06
25.32062394,23.291
25.00866553,23.869
24.64471406,24.698999999999998
23.4488735,28.75
22.35701908,27.859
22.04506068,24.435
20.90121319,21.487000000000002
20.32928945,15.753
20.84922012,14.749
21.31715773,14.348
21.00519933,14.16
22.40901215,14.132
22.66897749,14.596
22.20103988,14.951
22.20103988,21.933
21.57712307,24.942
18.92547662,29.740000000000002
18.14558061,34.231
17.10571925,27.633000000000003
16.7370567,25.374
17.21985641,24.433
18.72189996,23.814
20.43852116,23.436
24.78371857,22.926000000000002
28.32424979,22.667
29.18256039,22.753
28.53882744,23.807
27.35865037,25.45
26.12482888,26.063
24.62278533,24.748
23.28167502,22.55
22.90616413,15.681000000000001
22.53065324,14.75
22.63794207,14.674
22.69158648,14.56
23.12074178,14.583
22.90616413,14.749
22.42336442,16.232
21.40412058,22.509999999999998
20.38487674,24.95
17.86358936,28.733
16.20061257,32.225
16.09332375,27.661
14.32911414,25.633
14.89660381,24.532
16.31532798,24.25
18.77444988,23.75
21.89564305,23.509
25.67890751,23.575
27.1922133,23.89
27.47595813,24.333
25.11141784,26.277
23.31436723,26.78
21.75377064,24.740000000000002
20.71337291,22.42
19.95672002,15.458
19.67297518,14.75
19.34193954,14.65
19.29464874,14.129
19.62568438,14.45
19.20006713,14.748
19.24735793,16.741
19.10548552,22.589
17.92321537,24.93
15.18034864,27.787
13.52517044,32.393
13.43058883,27.55
14.15716704,25.583
12.92122388,24.618000000000002
14.94367632,24.501
18.08971344,23.928
22.13461831,23.796
18.80131708,23.813
18.61405296,23.8
17.41556263,23.166
16.85377029,23.144
15.7301856,22.554000000000002
15.35565737,20.96
14.53169527,14.75
13.82009163,14.45
14.30697833,10.74
13.74518599,6.248999999999999
14.75641221,1.7509999999999994
15.54292149,2.939
15.65527995,9.751
15.69273278,14.233
16.40433641,18.826999999999998
15.69273278,24.364
14.75641221,27.737000000000002
12.58414848,31.188
12.02235614,26.995
9.537696759,24.823
9.915427325,23.46
10.85975374,23.742
12.49658618,22.462
14.57410429,21.44
17.09230806,21.141
18.09958956,21.35
18.28845484,22.151
16.71457749,23.433
15.5184307,23.605
14.47967165,23.240000000000002
13.78716561,20.25
13.28352486,14.835
13.09465958,14.749
12.87431675,14.67
12.8428392,14.45
13.06318203,14.35
12.77988411,14.742
12.81136166,14.78
12.71692901,21.5
11.92999034,24.740000000000002
10.10429261,26.589
9.002578459,29.79
8.939623366,26.874
6.186178363,25.422
6.267575447,24.394
6.735608678,24.531
7.915866394,24.084
9.665903694,23.97
12.67759579,23.95
13.30842319,23.873
12.45375381,23.934
11.43629027,24.036
10.31708036,23.523
9.319966088,22.740000000000002
9.075774838,16.103
8.322851813,14.751
7.712373684,14.749
7.468182431,14.634
7.305388266,14.446
7.38678535,14.481
7.549579516,14.747
8.282153269,14.75
8.037962019,17.637
8.017612747,21.561
6.979799931,22.504
5.494303153,23.777
5.555350966,23.451999999999998
6.397018372,22.613
6.583944234,21.341
7.040874119,20.78
8.515511469,19.240000000000002
9.844762041,17.897
12.31633732,16.789
13.25096663,16.752
12.52403272,16.308
11.25709077,16.112
10.73785227,15.533
9.699375259,15.043
9.159367216,14.75
7.788577566,14.749
7.954733884,14.749
7.643190784,14.748
7.269339059,14.55
7.2901086,14.249
7.850886184,14.591
8.120890206,14.749
7.850886184,15.757
8.266276988,22.758
7.331647681,24.345
6.23086205,25.65
6.750100556,25.988
9.34225975,24.929000000000002
8.526665644,23.485
9.861274181,22.268
11.9373319,21.801000000000002
14.60654897,21.975
12.40691639,22.265
12.28334152,22.248
11.49246239,23.698999999999998
11.1217378,25.842
10.38028861,27.006999999999998
10.13313888,25.419
9.589409478,23.832
9.119824994,22.75
9.441119641,20.915
9.070395047,20.133
9.737699316,19.716
10.25671375,20.68
10.33085867,21.792
10.35557364,22.637999999999998
10.82515812,23.672
10.35557364,24.759999999999998
9.737699316,27.642
8.304230888,27.55
7.933506294,26.067
6.879429141,24.902
7.359389316,24.195999999999998
8.136467691,23.472
9.530637716,22.918
11.72474136,22.879
14.39880518,22.746
14.83305486,22.989
13.18747713,24.458
12.29612252,26.207
11.1533602,26.936
10.23915035,25.587
9.462071975,23.058
8.913546066,21.977
8.479296384,20.739
8.547862122,19.031
8.113612444,18.567
8.365020153,19.294
8.593572616,21.25
9.302085253,22.123
9.347795744,23.749
9.142098528,25.439
8.022191459,28.159
6.399468969,30.868000000000002
6.148061259,28.41
4.419373291,26.578
4.732909906,24.877
5.136028419,24.017
6.15128985,23.455
7.62939105,23.313
9.525541075,23.61
9.79428675,24.266
9.017910359,25.607
8.316185547,27.918
7.509948528,29.145
6.897805606,27.25
6.345383947,24.393
6.001986697,22.991
5.613798503,22.08
5.494355981,21.193
5.359983144,21.142
5.359983144,21.554000000000002
5.479425666,22.25
5.897474491,22.93
5.822822916,24.335
5.748171341,25.599
5.031516213,27.643
3.98639415,29.465
4.016254781,27.268
3.147132069,25.599
3.189950194,24.409
3.553904241,24.336
4.453084831,23.916
5.684105878,23.901
7.396830816,24.068
7.739375803,24.359
6.444127569,25.675
5.887491966,27.177
5.544946978,28.622999999999998
4.956197781,27.161
4.913379659,24.863
4.249698747,23.531
3.971380944,22.284
3.671654081,21.175
3.446858931,21.125
3.564608772,21.755
3.714472203,22.627
4.057017191,23.28
4.228289684,23.913
4.046312659,25.659
3.671654081,28.246000000000002
2.890223328,33.258
2.622610058,29.068
2.77087524,26.227
2.808574223,25.398
3.129015578,24.977
3.920694216,24.405
5.004539975,24.126
6.512499288,24.259
6.81409115,24.778
5.673696919,25.990000000000002
5.183610144,28.85
4.882018281,28.353
4.363657266,24.811
4.325958284,22.95
3.74162405,19.91
3.496580659,14.76
3.232687781,14.676
3.03476812,14.746
3.138440322,14.749
3.270386763,14.759
3.571978625,20.016
3.722774556,22.656
3.562553881,24.64
3.232687781,26.75
2.544681343,29.663
2.3090627,27.785
2.486093133,25.482
2.477637034,24.582
2.722863908,25.272
3.382439638,25.041
4.337978834,24.628
5.479552213,24.378
6.172952338,24.84
5.285061931,24.797
4.777695988,24.523
4.405627628,24.141
3.839068988,22.122
3.796788491,15.652
3.424720131,14.743
3.035739574,12.462
2.900441988,8.902000000000001
2.646759016,3.2970000000000006
2.815880998,3.699
3.061107871,9.798
3.399351834,14.156
3.407807934,17.149
3.348615241,24.277
2.934266385,27.154
2.266234557,31.07
2.13939307,27.699
2.197711238,25.522
2.108914824,24.198999999999998
2.390103468,24.53
2.967280157,24.259999999999998
3.455660431,24.201
4.780206934,24.292
5.090994384,24.289
4.536016797,24.295
4.069835625,23.511
4.032837122,21.326
3.411262225,15.246
3.315066109,14.74
2.863684341,13.548
3.026477766,9.555
2.834085536,-6.532
2.715690318,-10.282
2.589895398,-8.347999999999999
2.575095996,3.7439999999999998
2.745289123,12.898
2.678691812,14.742
2.834085536,23.346
2.545497192,26.461
2.071916319,27.236
2.160712733,25.705
2.342951134,24.595
2.727614753,23.218
3.266143819,23.35
4.252281459,22.878
5.063572003,22.845
3.860623956,22.898
4.315226416,23.215
3.280131588,24.521
3.035345648,28.455000000000002
2.979394576,28.865000000000002
2.650682029,25.599
2.601724841,21.724
2.475834929,14.799
2.377920554,14.359
2.273012294,12.25
2.238042874,11.25
2.433871625,11.76
2.503810465,13.891
2.552767653,14.749
2.853504664,22.008
3.077308952,25.462
2.594730957,28.891
2.203073454,32.019999999999996
1.993256935,26.475
2.407936139,24.761
2.384405818,24.047
2.643239344,23.737000000000002
3.294244881,23.605
4.258988025,23.67
5.380599972,24.144
5.647276938,24.421
4.486447791,25.15
4.109962659,28.427
3.851129134,27.583000000000002
3.482487444,24.792
3.419739922,22.686
2.988350713,16.359
2.925603191,14.675
2.666769665,14.15
2.556961502,13.15
2.666769665,14.095
2.784421268,14.367
3.051098234,14.805
3.247184241,22.15
3.082471995,25.273
2.792264708,29.857
2.235380454,37.108000000000004
2.07066821,29.646
2.766644082,25.947
2.804285498,25.012999999999998
3.124237535,25.028
3.914707272,24.48
4.996897984,24.291
6.502554628,24.445999999999998
6.803685956,24.606
5.665033122,25.144
5.175694713,27.608
4.874563381,27.001
4.356993913,24.706
4.319352497,21.842
3.735910547,14.77
3.491241341,14.583
3.227751428,12.934
3.030133995,11.759
3.133647888,11.568
3.265392844,13.471
3.566524175,14.617
3.717089838,17.844
3.557113819,23.91
3.227751428,26.15
2.540795586,30.595
2.305536735,28.009
5.453339331,25.658
5.84023165,24.736
6.337664628,24.556
7.5904588,23.738
9.414379725,23.53
11.75415707,23.512999999999998
12.08577906,23.778
11.12775999,24.644
10.26185813,26.740000000000002
9.266992175,26.741
8.511630984,24.956
7.829963569,22.315
7.406224363,15.208
6.927214828,14.742
6.779827278,14.253
6.614016284,13.274000000000001
6.614016284,13.325
6.761403834,14.088
7.277260256,14.69
7.185143038,15.133
7.093025819,22.361
6.208700522,25.647
4.919059466,27.824
4.955906353,27.262999999999998
8.061549516,25.799
8.380818803,24.85
9.178992022,24.2
10.56249227,23.597
12.31847335,23.241
14.44693527,23.25
15.29832004,23.626
15.45795468,24.576
14.12766598,26.068
13.11664657,26.509999999999998
12.23865603,25.416
11.653329,22.649
11.22763662,15.861
11.06800198,14.749
10.88176156,14.435
10.85515578,14.553
11.0413962,14.595
10.80194423,14.749
10.82855001,15.048
10.74873269,21.729
10.08358834,24.755
8.540453447,25.931
7.609251356,30.241
7.556039809,29.073
9.024205994,26.358
9.328051313,24.958
10.02689555,24.05
11.42458402,24.098
13.308425,23.643
16.52918539,23.64
17.6837976,23.739
17.89648933,24.096
16.40764726,23.906
15.25303505,23.735
14.21996096,20.661
13.46034766,14.836
12.91342608,14.744
12.73111889,14.301
12.48804264,14.254
12.33611998,13.748
12.48804264,13.623
12.5488117,14.17
12.51842717,14.67
12.33611998,15.251
11.66766028,22.627
9.935741953,24.714
8.8418988,26.887999999999998
8.50766895,27.771
8.248734956,27.740000000000002
8.248734956,25.91
9.327000966,25.423000000000002
10.83657338,24.899
12.80440884,24.607
15.33833396,24.490000000000002
15.82355366,24.591
15.41920391,24.548000000000002
14.2331113,23.88
13.18180194,23.466
12.61571229,21.536
11.88788273,15.76
10.27048372,14.75
10.05483052,14.73
10.24352707,14.55
10.51309357,14.013
10.83657338,13.25
11.24092313,13.853
10.80961673,14.73
10.99831328,15.717
10.56700688,23.887999999999998
9.704394069,25.59
8.221778306,27.267
8.113951706,27.797
5.878037428,26.591
6.214431138,25.112000000000002
7.790170088,25.798000000000002
10.32197537,25.012
12.12787843,24.36
9.118039988,24.045
10.25115564,24.553
8.870170938,25.689
7.807875019,27.872
7.542301038,28.472
7.152792534,26.091
6.798693894,24.119
6.302955797,21.709
6.391480456,17.606
6.232136069,16.027
6.302955797,15.25
6.338365663,15.55
6.745579097,17.565
7.188202397,22.048000000000002
7.223612263,24.459
7.276727056,26.198999999999998
6.533119913,29.595
5.506233856,37.661
5.134430284,30.236
4.390681291,27.431
4.697007891,25.938
5.192965247,26.245
6.082771091,25.353
7.483121269,25.0
9.18979805,25.154
9.466950688,25.664
8.416688053,26.646
7.847795794,29.071
7.118446744,27.831
6.5349675,24.75
6.039010147,23.27
5.6889226,20.908
5.411769963,16.345
5.455530906,14.767
5.178378266,14.751
5.338835056,14.759
5.484704866,15.511
5.936901278,21.537
5.966075241,24.465
5.834792413,25.929000000000002
5.120030341,28.872999999999998
4.084354688,33.975
3.923897897,29.647
3.934593175,26.75
4.213736609,25.543
4.572635313,25.543
5.476528338,24.983
6.792490244,24.54
8.480643397,24.240000000000002
8.719909197,24.12
8.028696884,24.999
7.403947291,25.998
6.686149888,26.404
6.141155563,25.532
5.649331416,23.232
5.343602894,18.972
4.997996734,14.765
4.891656378,14.74
4.772023478,14.53
4.772023478,14.597
4.878363834,14.749
5.250555081,14.956
5.184092359,19.658
5.117629634,23.381999999999998
4.4795875,24.759999999999998
3.549109384,26.185
3.575694472,25.777
2.808066447,24.822
2.846271433,23.75
3.171013809,24.604
3.973318509,23.578
5.071711847,23.115000000000002
6.599911275,22.9
6.905551159,23.084
5.749850344,23.75
5.253185528,25.517
4.947545644,25.351
4.422227091,24.566
4.384022106,20.204
3.791844828,14.916
3.543512422,14.751
3.276077522,14.559
3.075501347,13.473
3.180565056,13.21
3.314282506,13.66
3.619922394,14.451
3.772742334,14.749
3.610371147,19.75
3.276077522,25.434
2.578836533,26.25
2.340055372,27.475
2.260990104,26.498
2.291751874,25.073
2.55322692,24.86
3.199224094,24.066
4.083624984,23.462
5.314095788,23.406
5.56018995,24.058
4.629646403,25.432
4.229743391,27.599
3.983649231,28.03
3.560674891,26.217
3.529913122,23.34
3.053105685,21.75
2.853154179,20.155
2.637821788,16.094
2.476322495,14.812
2.560917363,14.75
2.668583558,14.75
2.914677719,17.283
3.0377248,21.941
2.906987277,24.509999999999998
2.637821788,26.186
2.076419483,27.797
1.88415842,28.679
2.499817659,27.443
2.491314878,25.55
2.737895531,24.649
3.401112459,24.226
4.361926731,23.624
5.509802188,23.172
6.207030241,23.043
5.314238219,22.820999999999998
4.80407135,22.957
4.429948981,22.44
3.860262644,20.959
3.817748738,15.975999999999999
3.443626366,14.749
3.052498434,14.739
2.916453935,14.735
2.661370501,14.731
2.831426124,14.711
3.078006777,14.573
3.418118022,14.711
3.426620803,19.617
3.367101338,23.284
2.95046506,25.658
2.278745349,25.85
2.151203632,25.542
3.336471603,23.956
3.433965903,22.717
3.672285303,17.132
4.441407003,17.04
5.134699803,16.189
6.423791103,15.588000000000001
6.911262606,15.14
6.532118106,14.961
5.871323403,14.867
5.600505903,14.871
5.058870903,14.753
4.777220703,14.75
4.062262503,14.689
4.148924103,14.69
3.986433603,14.725
3.791445003,14.431
3.802277703,14.245
4.094760603,14.255
4.235585703,14.613
4.094760603,14.75
4.311414603,15.922
3.823943103,24.045
3.249810003,24.75
3.520627503,25.491
3.918576325,24.973
4.1428322,24.042
5.193293925,23.563
6.88111445,22.662
8.085014406,22.070999999999998
6.078514478,21.933
6.833902688,22.42
5.913273309,23.298000000000002
5.205096866,26.37
5.028052753,29.067
4.768388056,27.741
4.532329244,23.891
4.201846903,16.367
4.260861606,14.755
4.154635141,14.708
4.201846903,14.605
4.225452784,14.632
4.496920422,14.668
4.791993941,14.75
4.815599822,16.515
4.851008644,24.326
4.355285131,26.683
3.670714569,31.737000000000002
3.422852813,30.907
3.739444891,26.688
4.000336394,24.636
4.422732163,23.601
5.180559863,22.142
6.373206738,20.951999999999998
7.826745119,20.948
8.062789813,21.52
7.168304656,20.97
6.683791863,21.52
6.062621616,22.14
5.565685416,21.613
5.14328965,19.767
4.845127931,15.176
4.609083238,15.069
4.64635345,14.753
4.410308756,14.752
4.546966213,14.759
4.671200259,15.064
5.056325816,20.267
5.081172625,23.205
4.969361978,25.05
4.360615138,27.014
3.478553384,28.509999999999998
3.341895931,25.866
3.384357809,24.784
3.624464278,22.991
3.933172591,22.393
4.710660197,21.651
5.842590681,21.489
7.294663119,20.851
7.500468663,21.269
6.905919316,22.002
6.368538178,24.035
5.75112155,24.759
5.282342259,24.25
4.859297531,23.75
4.596323784,22.398
4.299049113,21.896
4.207579981,21.317
4.104677209,20.553
4.104677209,20.070999999999998
4.196146341,18.96
4.516288294,21.478
4.459120088,23.12
4.401951881,24.249
3.853137103,26.233
3.052782215,28.233
3.075649497,28.741
2.93188317,27.179000000000002
2.971772737,25.177
3.310834056,24.663
4.148514963,24.23
5.295340013,23.956
6.890922691,23.905
7.210039225,23.904
6.003379825,23.886
5.484815453,23.695999999999998
5.165698919,23.399
4.617217375,23.045
4.577327806,21.033
3.959039519,16.743
3.699757334,14.921
3.420530366,14.753
3.211110138,14.582
3.320806447,14.551
3.460419931,14.552
3.779536469,14.641
3.939094734,17.063
3.769564075,21.3
3.420530366,22.77
2.692545768,22.467
2.443235975,22.123
2.726989547,22.416
3.174704247,20.5
3.801504831,19.292
4.949282522,17.317
5.893553528,18.049
4.49342755,18.145
5.022544925,18.489
3.817785366,20.258
3.532876009,21.723
3.467753872,21.588
3.085161308,20.051000000000002
3.028179437,17.663
2.881654625,14.933
2.767690883,14.748
2.645586873,14.649
2.604885537,14.44
2.832813022,14.45
2.914215695,14.616
2.971197566,14.746
3.321229059,15.338
3.581717613,22.102
3.020039169,25.934
2.564184201,28.445
2.319976181,29.339
2.218345128,27.769
2.210799736,25.565
2.429616093,25.45
3.018156637,24.744
3.870785888,24.625
4.88941375,24.657
5.508135863,24.741
4.715869744,24.579
4.26314625,24.229
3.931149019,23.211
3.425607781,20.25
3.387880825,14.85
3.055883595,14.748
2.708795581,14.65
2.588069316,14.443
2.361707568,13.433
2.5126154,13.975
2.731431756,14.45
3.03324742,14.745
3.040792811,18.89
2.98797507,23.634999999999998
2.618250882,27.891
2.022164947,33.985
1.908984073,33.987
1.973482748,28.099
1.893746071,24.956
2.146245547,24.003
2.664533945,23.272
3.103085667,22.463
4.292491094,22.159
4.571569463,22.016
4.073215234,21.361
3.654597681,18.334
3.621374066,16.05
3.063217329,14.99
2.976835929,14.749
2.571507823,14.69
2.71769173,14.539
2.54492893,14.202
2.438613362,13.457
2.325653069,12.709
2.312363623,13.189
2.465192254,14.15
2.405389746,14.651
2.54492893,16.673000000000002
2.285784731,22.634999999999998
1.860522456,24.116
1.940259132,25.436
2.309940019,25.343
2.689183903,23.799
3.220125341,22.926000000000002
4.19236875,22.281
4.992228578,22.25
3.806229525,22.525
4.254426841,23.055
3.233916025,23.943
2.992579009,25.565
2.937416263,26.54
2.613335126,24.986
2.565067723,23.31
2.440951542,20.497
2.344416736,18.071
2.240986585,16.75
2.206509869,16.028
2.399579482,15.85
2.468532916,16.725
2.516800319,20.334
2.813300083,23.03
3.033951069,24.245
2.558172379,25.682
2.172033152,34.341
1.965172852,39.287
2.282581763,28.916
2.260276404,25.754
2.505635355,25.899
3.122750295,25.741
4.037270025,24.951999999999998
5.100492147,24.673000000000002
5.353286219,24.239
4.252888497,25.509999999999998
3.89600275,27.826
3.650643797,26.435
3.301193169,23.348
3.241712209,20.695999999999998
2.832780624,14.95
2.773299666,14.745
2.527940715,14.649
2.423849038,14.45
2.527940715,14.318
2.639467511,14.617
2.892261583,14.75
3.078139576,21.35
2.922002061,23.529
2.646902631,25.691
2.119009128,28.04
1.962871614,25.979
2.179843483,25.362000000000002
2.209501218,24.299
2.46159196,22.245
3.084404384,21.475
3.93706425,21.228
5.123373628,21.25
5.360635503,21.582
4.463489038,22.782
4.077938488,24.727
3.840676613,26.124
3.432882763,25.990000000000002
3.403225028,22.658
2.943530145,21.990000000000002
2.750754871,19.586
2.54315073,16.762
2.387447624,15.719
2.469006394,16.576
2.572808465,19.085
2.81007034,21.990000000000002
2.928701278,23.895
2.802655907,25.641
2.54315073,29.348
2.001897076,34.035
1.816536236,28.631999999999998
2.10226455,25.993000000000002
2.130866789,24.158
2.373985818,24.517
2.974632833,24.02
3.796947197,23.434
4.941036747,23.36
5.169854659,23.451
4.304636934,23.559
3.932807831,26.128
3.703989922,27.653
3.310709138,26.41
3.2821069,23.053
2.838772198,21.35
2.652857646,19.368000000000002
2.452641975,16.75
2.302480221,15.853
2.381136378,15.457
2.481244214,16.737000000000002
2.710062124,20.5
2.824471079,22.858
2.702911564,24.844
2.452641975,25.969
1.930651117,28.39
1.751887125,25.445
2.038409732,24.387
2.066143197,22.886
2.301877656,22.379
2.884280436,21.362000000000002
3.681617575,20.836
4.790956206,20.277
5.012823931,20.028
4.173886594,21.12
3.813351538,21.451999999999998
3.591483813,22.193
3.210148659,20.711
3.182415194,15.144
2.752546474,14.749
2.572278947,14.723
2.378144687,14.543
2.232543992,14.257
2.308811022,14.244
2.405878153,14.254
2.627745878,14.65
2.738679741,14.75
2.620812512,19.797
2.378144687,23.169
1.872008937,26.006999999999998
1.698674776,27.679
1.984230053,27.322
1.977480972,25.073999999999998
2.173204344,23.511
2.699632726,23.1
3.462278972,22.552
4.373405016,22.939
4.926829725,22.977
4.218176134,22.948999999999998
3.813231225,23.297
3.516271625,23.424
3.064083143,22.736
3.030337734,21.28
2.733378135,17.803
2.422920371,15.693999999999999
2.314935062,14.869
2.112462608,14.749
2.247444244,14.748
2.443167617,14.748
2.713130889,14.663
2.719879971,17.441
2.672636398,21.759999999999998
2.341931389,23.251
1.808753926,25.740000000000002
1.707517699,25.776
1.846836098,24.551000000000002
1.772216458,22.759
2.008511985,24.134
2.493539648,23.05
2.903947669,22.436
4.017023972,21.724
4.278192713,21.451999999999998
3.811819959,20.316
3.420066847,18.652
3.388975331,15.121
2.866637849,14.75
2.785799905,14.7
2.4064834,14.55
2.543286074,13.929
2.381610187,12.758
2.282117333,10.752
2.176406176,9.494
2.163969569,9.443999999999999
2.306990547,10.861
2.251025816,13.079
2.381610187,14.749
2.139096356,18.715
1.741124941,20.838
1.815744581,21.705
2.108379403,21.256999999999998
2.454531246,19.863
2.939143825,15.23
3.826551275,15.165
4.556616978,15.169
3.474105763,15.177
3.883194303,16.092
2.951731165,17.97
2.73145272,19.247
2.681103361,18.753999999999998
2.385300878,15.047
2.341245188,14.688
2.227959131,14.636
2.139847753,14.336
2.045442705,13.75
2.013974356,12.817
2.190197112,13.174
2.25313381,14.3
2.297189499,14.65
2.567817303,14.759
2.769214739,21.704
2.334951518,26.529
1.982506006,28.89
1.79369591,29.592
2.6107621,27.402
3.039394684,24.869
3.6394803,23.415
4.738338378,22.557
5.642363466,21.716
4.301912475,20.745
4.808478256,20.166
3.655066941,20.968
3.38230075,22.212
3.319954194,23.029
2.953668167,23.067
2.899114929,21.65
2.758835175,16.971
2.649728699,14.76
2.532828903,14.731
2.493862305,14.517
2.712075256,14.324
2.790008453,14.646
2.844561691,14.753
3.179674438,20.149
3.429060669,21.71
2.891321609,22.958
2.454895706,23.147
2.221096115,23.878
3.159967519,24.544
3.202960275,23.281
3.568398694,22.051000000000002
4.471246556,21.887999999999998
5.707288275,21.808
7.426998488,21.736
7.770940531,22.109
6.470409681,23.11
5.911503863,24.876
5.567561819,25.53
4.976411434,23.259
4.933418678,21.42
4.267030969,17.048000000000002
3.987578059,14.88
3.686628772,14.714
3.460916806,14.653
3.579146884,14.41
3.729621528,14.51
4.073563572,14.749
4.245534591,21.397
4.062815381,23.684
3.686628772,27.978
2.902010987,36.45
2.633306266,32.75
3.260388619,26.684
3.30474765,24.157
3.681799394,24.041
4.613339,23.52
5.888661078,23.293
7.663022234,23.235
8.017894463,23.656
6.676033841,23.95
6.099366466,26.235
5.744494234,25.18
5.134557588,22.636
5.090198559,18.359
4.402633613,14.75
4.114299925,14.55
3.803786722,13.159
3.570901822,11.96
3.69288915,12.203
3.848145753,13.593
4.203017984,14.472
4.380454097,16.24
4.191928225,22.746
3.803786722,26.005
2.994234447,27.95
2.716990517,25.85
3.499450591,25.25
3.747722425,23.44
4.066929066,21.779
4.870856903,20.275
6.041281256,20.611
7.542734722,21.092
7.75553915,21.134
7.140770803,21.820999999999998
6.585114797,23.118000000000002
5.946701513,23.476
5.461980316,22.489
5.024548991,18.753
4.752632222,15.16
4.44524805,14.747
4.350668303,14.545
4.244266091,14.141
4.244266091,14.149000000000001
4.338845834,14.512
4.669874944,14.749
4.610762603,18.34
4.551650263,22.754
3.984171788,25.64
3.156599013,25.869
3.18024395,24.240000000000002
3.478594038,23.75
3.524365013,21.88
3.787548113,22.149
4.451227238,21.87
5.435303184,21.365000000000002
7.128829228,21.438
7.483554278,21.556
7.00295905,21.201999999999998
6.430821872,20.218
5.801470978,16.78
5.240776544,15.524000000000001
5.103463622,14.75
4.680082109,14.548
4.336799803,13.842
4.199486881,11.178
4.107944931,10.95
4.153715906,12.175
4.245257856,14.08
4.657196622,14.713
4.5198837,15.636
4.508440956,23.088
3.924861034,26.905
3.089540757,27.477
3.123868988,26.518
2.993980102,26.889
2.873011209,25.65
3.256079372,23.943
4.042377175,23.637
4.707706088,23.473
6.512158741,23.844
6.935549866,23.948999999999998
6.179494284,23.965
5.544407597,23.249
5.494003891,21.371
4.647221641,20.136
4.516172006,15.305
3.9012468,14.75
4.123023103,14.748
3.860923834,14.628
3.699631978,14.189
3.528259381,14.25
3.508097897,14.55
3.739954944,14.749
3.649228272,20.229
3.860923834,24.393
3.467774934,25.65
2.822607504,26.209
2.943576397,28.293
3.341246791,27.512999999999998
3.889809697,25.404
4.657797766,25.322
6.064113578,23.914
7.221082616,23.444
5.5055768,23.15
6.153878416,23.078
4.677745506,23.589
4.328660022,25.993000000000002
4.248869053,27.099
3.780097116,25.642
3.710280019,23.198999999999998
3.530750341,20.778
3.391116147,16.152
3.241508081,14.912
3.191638725,14.757
3.470907113,14.75
3.570645825,14.75
3.640462922,16.111
4.069339375,21.75
4.388503247,23.674
3.700306147,26.35
3.141769369,33.36
